user,docno,query,relevance,probChange,totalProbTarget,totalProbExpansion,totalProbExpanded,qtotalProbTarget,qtotalProbExpansion,qtotalProbExpanded,totalProbTargetQL,totalProbExpansionQL,totalProbExpandedQL,qtotalProbTargetQL,qtotalProbExpansionQL,qtotalProbExpandedQL,ttProbTtest,qProbTtest,ttAPTarget,ttAPExpansion,ttAPExpanded,qAPTarget,qAPExpansion,qAPExpanded,pqTTRecall,qpqRecall,pqTTResultsRecall,qpqResultsRecall,qTTSim
ZMZFP,FT944-4092,357,0,-0.003663681593604011,0.018424603207969584,0.014760921614365572,0.016959130570527982,9.385176481082535E-5,0.0018266049830972272,7.869530521253861E-4,-7.967786942786036,-6.71677771793446,-6.65188692252602,-10.426693300006702,-7.7139128832614325,-8.459756013444395,0.2950403370534769,0.16303687707113998,0.5640853658536584,0.24004574441524582,0.552121212121212,0.0,0.024638792993223375,0.0,0.7,0.0,0.5,0.0,0.08333333333333333
ZMZFP,FT944-4092,399,1,-0.003663681593604011,0.018424603207969584,0.014760921614365572,0.016959130570527982,2.781563322017687E-5,2.3888362481692995E-4,1.1224282985887811E-4,-7.967786942786036,-6.71677771793446,-6.65188692252602,-12.613108696208549,-11.156312334417823,-11.725558903689457,0.2950403370534769,0.49863008844957496,0.5640853658536584,0.24004574441524582,0.552121212121212,0.0,0.001445086705202312,0.0,0.7,0.0,0.5,0.0,0.0
ZMZFP,FBIS3-20897,313,1,6.548275295133624E-4,0.00863733109342913,0.009292158622942494,0.008899262105234479,0.0012748493273360036,0.0036882773096060893,0.002240220520244038,-7.248301066476357,-7.437287315697649,-7.17042198107548,-9.940878366590445,-7.156495569925552,-7.265470708465001,0.7724690067806217,0.5173424292272746,0.08839544009984675,0.08949614013008234,0.10734546813341513,0.01141220533157083,0.11999934234323106,0.013358657803102247,0.6,0.6666666666666666,0.3,0.2,0.18181818181818182
ZMZFP,WTX014-B31-524,550,0,-2.590075528978281E-4,0.013384381443319953,0.01312537389042212,0.01320307615629147,0.001049810277750535,0.0012048326538251436,0.001158325941002761,-6.807822982722611,-7.536721675916885,-6.951317156437735,-10.012590801466338,-7.723722322630096,-7.894571391733213,0.9593785261162737,0.6195924417291321,0.20115059457450768,0.29630121289086675,0.3241442397415005,0.01282051282051282,0.016285714285714285,0.023809523809523808,0.7777777777777778,0.5,0.65,0.0,0.0
ZMZFP,AP891229-0168,189,1,-0.002897413238493963,0.01190005575812732,0.009002642519633357,0.010741090462729735,0.0028258925634261555,5.515062348950409E-4,0.0019161380320137098,-7.2234595501833425,-7.6934011036396726,-7.232757370296072,-8.572620608526394,-9.346564962756352,-8.70442260239724,0.38786422393996545,0.3316262881955248,0.27829742945972136,0.14502264720012356,0.271691220934073,0.09013605442176871,0.0033409757934477844,0.04820261437908496,0.6666666666666666,0.3333333333333333,0.12,0.0,0.0
ZMZFP,AP880929-0138,143,1,-0.0028006273006299593,0.016797204517112592,0.01399657721648263,0.015676953596860606,8.174198664061657E-4,0.0011526123837870478,9.514968733585186E-4,-6.834761234889938,-6.942970711063736,-6.570313525907095,-8.34915535730207,-8.134923945262242,-8.254943934481803,0.5441983069947314,0.4910101826050972,0.42603225610270473,0.22643857874482334,0.4445679012345679,0.00980392156862745,0.017460947842202805,0.018518518518518517,0.6666666666666666,0.5,0.48,0.04,0.0
ZMZFP,AP891208-0058,126,0,1.0056492011184027E-4,0.008376217222087683,0.008476782142199523,0.00841644319013242,0.0013926077521553334,9.82832991981616E-4,0.0012286978480858463,-7.007252506252761,-7.279479892970724,-7.02603778414716,-8.76029134079244,-8.449734319352062,-8.529041977584194,0.9639946302878376,0.5903042448008193,0.1627940494038695,0.22748660018688827,0.30903961050999423,0.010869565217391304,0.0054954689968986,0.008620689655172414,0.75,0.25,0.32,0.0,0.09090909090909091
ZMZFP,AP880825-0236,108,1,-0.003119745360910731,0.00978096358801969,0.006661218227108958,0.008533065443655397,0.0010487197695000358,0.002319639063280289,0.001557087487012137,-7.674347999132088,-7.943482969284636,-7.612136467525557,-9.52350890692965,-8.826076304826946,-9.022887680224757,0.03174940877437879,0.4334266886772403,0.3160388407554287,0.07807273578942912,0.38029761904761905,0.023809523809523808,0.11194530676906798,0.1111111111111111,0.6,0.3333333333333333,0.16,0.04,0.08333333333333333
ZMZFP,AP880825-0236,141,0,-0.003119745360910731,0.00978096358801969,0.006661218227108958,0.008221090907564324,0.0039010984128679117,0.0045041670699653225,0.004202632741416616,-7.674347999132088,-7.943482969284636,-7.633319283463683,-8.344962690220212,-8.23425313924654,-8.228830560794556,0.03174940877437879,0.5179074283175619,0.3160388407554287,0.07807273578942912,0.36913037942449706,0.2333333333333333,0.1049455437512384,0.4,0.6,0.4,0.16,0.04,0.15384615384615385
LNLKA,FT934-3952,352,0,0.005827782076875954,0.010807597846148431,0.016635379923024385,0.013138710676898813,4.3565768475757334E-4,0.0012636535471719766,7.668560297233347E-4,-7.340071741578754,-7.725164552163226,-7.088151494211184,-10.892480899706484,-9.144037662318622,-9.543092618209519,0.2673723997269145,0.45288050110782463,0.2509928356512606,0.24343921569724322,0.3364796291886075,0.0,0.014232331809808249,0.0,0.8,0.0,0.4,0.1,0.0
LNLKA,FT934-3952,363,0,0.005827782076875954,0.010807597846148431,0.016635379923024385,0.013138710676898813,0.004371257579465489,0.008501555322348345,0.006023376676618633,-7.340071741578754,-7.725164552163226,-7.088151494211184,-8.884020900487604,-8.992252951178425,-8.882286723095019,0.2673723997269145,0.4252574925254914,0.2509928356512606,0.24343921569724322,0.3364796291886075,0.3333333333333333,0.3338449731389102,0.3333333333333333,0.8,0.3333333333333333,0.4,0.0,0.08333333333333333
LNLKA,FT934-3952,436,0,0.005827782076875954,0.010807597846148431,0.016635379923024385,0.013138710676898813,4.3985242448478855E-5,0.0011481187251775387,4.8563863554010285E-4,-7.340071741578754,-7.725164552163226,-7.088151494211184,-10.738757402982692,-8.501322513410873,-9.123552229710235,0.2673723997269145,0.4889604064603005,0.2509928356512606,0.24343921569724322,0.3364796291886075,0.0,0.01970202276517074,0.0,0.8,0.0,0.4,0.0,0.0
LNLKA,GX007-93-12310235,726,1,-3.303293843793885E-4,3.803963553019073E-4,5.0066970922518814E-5,2.812975399880907E-4,0.001779204376142579,0.001435662293459823,0.0016761417513377523,-7.8742968085642095,-9.902149030306457,-8.176097587661019,-7.4746830515432805,-7.9915407223510995,-7.570923758322889,-1.0,0.30144951847375356,0.008333333333333333,5.361930294906167E-4,0.007633587786259542,0.026564630338215243,0.016639034441351456,0.029418958023077018,0.0,0.6666666666666666,0.0,0.15,0.0
LNLKA,AP880623-0294,174,1,-3.4660145663773553E-4,0.007503373824444147,0.007156772367806412,0.007330073096125279,0.0034000758327227413,0.003439487331140167,0.003419781581931454,-7.658790323585114,-7.4616581539916025,-7.231008071741494,-7.1926858679799395,-6.833328177627303,-6.956456169501756,0.8793192950851013,0.9804396881616341,0.2285152685535639,0.11929159833278158,0.24791620730712408,0.35861244019138755,0.09390798786653186,0.23401245048104133,0.75,1.0,0.32,0.28,0.375
HOMFA,WTX018-B20-194,537,0,-0.005460417889604758,0.00896038568062528,0.00349996779102052,0.005138093157901947,0.003177707355281568,5.508037097241291E-4,0.0013388748033913607,-7.03340836001579,-9.438927497856735,-7.617670908617145,-8.611038920825953,-9.607794065441194,-9.142784826168002,0.09815862204185832,0.4007367041721507,0.15105913074611996,0.044234453765287576,0.21091146091146087,0.05555555555555555,0.00392156862745098,0.06666666666666667,0.8571428571428571,0.3333333333333333,0.1,0.0,0.0
HOMFA,WTX026-B08-107,507,0,-0.0027765520526391776,0.013138279528890457,0.010361727476251277,0.011194693092043033,3.2662467241588547E-4,1.013729789887892E-5,1.0508351025398088E-4,-6.728645437287803,-7.122798494320055,-6.853174480756289,-9.9354469989592,-12.213343175090873,-10.704604366195433,0.20890079960417662,0.49328743189055646,0.253178577913039,0.22460017833298193,0.2851836462624134,0.0018115942028985507,0.0,0.0018115942028985507,0.875,0.0,0.05,0.0,0.0
HOMFA,GX010-11-11242343,804,1,0.0016265379547581037,0.015044424491311003,0.01667096244606911,0.015369732082262624,0.006558324228090244,0.011497841512983359,0.007546227685068867,-8.23768854160845,-7.479218874577521,-7.513835495541271,-7.889829206836708,-6.116524337989211,-6.914229864705705,0.7400153245440297,0.181895312124509,0.43121212121212127,0.3000268288526339,0.4628205128205128,0.4666666666666666,0.6716417910447761,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.3
HOMFA,WTX016-B14-3,500,1,0.004460792662913766,0.010757508642848818,0.015218301305762585,0.013880063506888453,0.004180109160221306,0.0034788976530604216,0.0036892611052086865,-7.698753453395467,-6.84517918202346,-6.894047794781139,-6.2617964800817845,-6.60116653210083,-6.476339544368683,0.18237920900555038,0.372696282417769,0.18841903416203323,0.2691555979928309,0.3450325947065077,0.3088235294117647,0.1425438596491228,0.21666666666666667,0.6,1.0,0.15,0.05,0.2
HOMFA,AP890308-0220,158,0,0.007082817047866293,0.016018635178518988,0.02310145222638528,0.019560043702452134,0.005479548712391462,0.005225621991213409,0.005352585351802435,-7.009433585048842,-6.2398403859914895,-6.42125390556599,-8.057765761445303,-7.700939489916486,-7.8207105650558155,0.11272662371393505,0.6113398901312561,0.3907731157731158,0.3966178530545991,0.4235203850875493,0.26625255275697757,0.09981242274656592,0.15102108036890644,0.6,0.25,0.52,0.0,0.07692307692307693
HOMFA,WTX101-B11-76,480,0,0.0070815157579764846,0.007071794095959072,0.014153309853935557,0.012028855126542611,0.002149853093251847,0.003252029038986997,0.0029213762552664515,-7.865333094216545,-6.783977663724568,-6.90483786118002,-7.306805446552482,-6.88714628563722,-6.952543120619759,0.006083232777982453,0.45401917051607066,0.06692426427254247,0.2816070962222522,0.2737219319429278,0.02882964988228146,0.07163561076604555,0.08862044817927171,0.5,0.3333333333333333,0.5,0.15,0.08333333333333333
HOMFA,GX011-80-1074652,714,0,0.0018430490751833043,0.006977940599783436,0.00882098967496674,0.007346550414820095,0.0061098323217602096,0.004454096765088282,0.005778685210425825,-7.792238412719705,-7.054017848939165,-7.19472742841196,-7.4474879196595785,-7.614450770608508,-7.364291121140765,0.6989425102696981,0.6850235987211166,0.12549563838223632,0.15143304820383233,0.12844224228152798,0.22196969696969696,0.0907860001817507,0.22248427672955973,0.5714285714285714,0.5,0.3,0.0,0.1
HOMFA,FT941-10100,450,1,0.010369479019603696,0.008825321881925838,0.019194800901529536,0.012973113489767318,0.005224771462994648,0.006157887636554682,0.005598017932418662,-7.290734137796928,-6.578063723357741,-6.717348824287566,-6.431628715897155,-6.203498593037823,-6.3240990788141085,0.08314490260955364,0.4508079735766073,0.15908289241622578,0.36607730026589064,0.26505223171889836,0.4789272030651341,0.13006993006993006,0.34920634920634913,0.5555555555555556,1.0,0.4,0.3,0.0
HOMFA,AP890424-0284,195,1,0.006659837978977269,0.009524246022696126,0.016184084001673395,0.012854165012184763,0.005672427188347745,0.01213153525975252,0.008901981224050134,-7.240085166619341,-7.479490941585757,-7.030937333658939,-10.008235532023013,-9.117892218924103,-9.294347971211998,0.10302632867536259,0.09565433707223976,0.25005505898311653,0.33294696886287245,0.29889615176506046,0.2516385954642613,0.3731496463994842,0.34563492063492063,0.7,0.2857142857142857,0.24,0.2,0.13333333333333333
HOMFA,FBIS3-40185,414,0,0.008058199007854058,0.004204887444080315,0.012263086451934375,0.007428167047221939,0.002126602761298933,0.009029133735520573,0.00488761515098759,-7.517975788155305,-7.837460203259839,-7.247793737920649,-8.50428430292157,-7.584248050490014,-8.006088813423712,0.28879320950749787,0.40627215590715715,0.11412443765384943,0.2521604809653173,0.22464878671775224,0.1111111111111111,0.3361901165346792,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.0,0.125
HOMFA,FBIS3-39240,362,0,0.003886079287705418,0.008842340531213883,0.012728419818919302,0.010396772246296048,5.321564095934619E-4,5.43311441100726E-4,5.366184221963676E-4,-7.519277813545512,-7.545741132965895,-7.405721051077876,-9.40475133274814,-8.317286466642777,-8.6249953636394,0.21074983616730258,0.97354259930816,0.1698802681992337,0.2734453710463621,0.32419413919413925,0.009615384615384616,0.004486466444197256,0.011904761904761904,0.7,0.0,0.2,0.0,0.0
HOMFA,FBIS3-39240,401,1,0.003886079287705418,0.008842340531213883,0.012728419818919302,0.010396772246296048,0.00197321900886031,0.00255738378955799,0.0022068849211393823,-7.519277813545512,-7.545741132965895,-7.405721051077876,-8.269345983959312,-8.081113376732173,-8.188110060425013,0.21074983616730258,0.20123720337898124,0.1698802681992337,0.2734453710463621,0.32419413919413925,0.037037037037037035,0.05270249578931251,0.047619047619047616,0.7,0.3333333333333333,0.2,0.0,0.08333333333333333
HOMFA,WTX099-B24-354,503,0,-0.00186533202634564,0.00809323448717901,0.00622790246083337,0.006787502068737062,0.0015562113105951636,0.0031949243053132747,0.002703310406897841,-6.9245029967564555,-7.666607276172373,-7.16480494992599,-8.915480983494676,-8.780704699037603,-8.784984297616695,0.5367545445464879,0.5016538057672435,0.20223689475790316,0.11036714358436195,0.4280013464796073,0.05,0.25,0.5,1.0,0.5,0.05,0.0,0.125
HOMFA,AP880721-0095,125,1,0.0046961632511739945,0.007955757097683907,0.012651920348857901,0.009834222398153503,0.005157815912110409,0.010152804560013537,0.007155811371271659,-7.605322106253521,-7.2996167001301675,-7.07854632154744,-7.298981322739294,-7.303060040747776,-7.243993693162405,0.2644983210942021,0.4765253167631375,0.2020851370851371,0.18404547050952827,0.2636716224951519,0.31372549019607837,0.2861875368924241,0.35833333333333334,0.5,0.25,0.44,0.2,0.07692307692307693
HOMFA,AP880721-0095,172,0,0.0046961632511739945,0.007955757097683907,0.012651920348857901,0.010303838723270906,0.003267633962642273,0.010113975976470119,0.0066908049695561965,-7.605322106253521,-7.2996167001301675,-7.043646499880025,-9.919697389449398,-8.619604786587763,-8.985802669421668,0.2644983210942021,0.2716801324839958,0.2020851370851371,0.18404547050952827,0.2543464514209195,0.0625,0.1354338802048229,0.125,0.5,0.125,0.44,0.04,0.0
HOMFA,AP880721-0095,173,1,0.0046961632511739945,0.007955757097683907,0.012651920348857901,0.010303838723270906,0.0026446396736986085,0.009251914849437678,0.005948277261568143,-7.605322106253521,-7.2996167001301675,-7.043646499880025,-8.590622234009274,-5.970802208886847,-6.520396777754632,0.2644983210942021,0.4183666875355526,0.2020851370851371,0.18404547050952827,0.2543464514209195,0.25,0.5204081632653061,0.5,0.5,0.5,0.44,0.44,0.0
HOMFA,AP880917-0104,148,0,0.005279806021259132,0.014679289401047827,0.019959095422306956,0.016791211809551482,8.995708437836615E-4,9.634431211966145E-4,9.251197547488427E-4,-6.804444139145198,-6.591081521686069,-6.6068696473965,-9.480126346616634,-8.987039870996007,-9.097714456889333,0.2642570056195678,0.9277925865235048,0.3174750883960141,0.31690246536421446,0.36012820512820515,0.011111111111111112,0.006356082161917301,0.009523809523809523,0.8,0.3333333333333333,0.4,0.0,0.08333333333333333
HOMFA,FR940318-0-00101,338,0,0.005323148027743644,0.009095879375774893,0.014419027403518539,0.011225138586872352,1.455414209396807E-4,1.8289794286354246E-4,1.6048402970922539E-4,-7.736471910016529,-6.836111343543421,-6.933431373533445,-11.20295411474245,-11.553579392979174,-11.291949496167078,0.2374034635193184,0.5130700513552958,0.15984524847428078,0.2383743616280265,0.24299762329174093,0.0,9.541984732824427E-4,0.0,0.5,0.0,0.5,0.0,0.0
HOMFA,AP890711-0158,193,1,0.0011144472144049844,0.00502049795281433,0.006134945167219313,0.005466276838576323,2.8612174194544965E-4,0.0012532707117665054,6.72981329873872E-4,-8.2650429946536,-8.216861122902658,-7.6012532785314715,-9.772845794667795,-8.50672433109959,-8.743597650894142,0.6236407689622112,0.444655967429183,0.12112779426908946,0.09020415498342331,0.14510293627940687,0.0,0.018752840291636205,0.0,0.7,0.0,0.28,0.0,0.08333333333333333
HOMFA,AP880920-0161,146,0,-5.474641964256304E-4,0.01028451352649027,0.009737049330064642,0.010065527847920017,0.0014249524317299345,0.0034709259191107074,0.0022433418266822438,-7.514484608902097,-8.274398767655237,-7.50203787540787,-8.47150153035831,-7.737605643130264,-8.098752477086787,0.8099119336144136,0.08700840182358562,0.19002283323166178,0.21213473937313534,0.1887895385993099,0.00196078431372549,0.04825587446854905,0.0064516129032258064,0.5454545454545454,0.0,0.4,0.12,0.0
HOMFA,LA022389-0218,450,1,9.098049453735579E-4,0.010342047227875033,0.01125185217324859,0.010705969206024455,0.0024002169999992142,0.0019878102285255687,0.002235254291409756,-7.054736929793985,-7.299049432751144,-6.961985497876748,-7.234901816226558,-8.087137467957433,-7.416778085717594,0.7502786166844151,0.6973093549803939,0.1802935809710003,0.1324348556060297,0.1844849368846065,0.05025252525252525,0.02992486920254632,0.05411180411180411,0.6,0.6666666666666666,0.1,0.0,0.08333333333333333
HOMFA,FT924-2356,325,0,0.016539354115967405,0.01604758274780412,0.03258693686377152,0.02266332439419108,4.797080041058605E-6,7.252728663357296E-6,5.779339489978082E-6,-6.922957795161503,-6.338259737017194,-6.2777007515453125,-13.117700670336127,-13.057850378889952,-13.06202837473763,0.19004534687943186,0.5876384225196873,0.575160833564195,0.41594314033093865,0.5278632478632479,0.0,0.0,0.0,0.8,0.0,0.7,0.0,0.0
HOMFA,FT924-2356,336,0,0.016539354115967405,0.01604758274780412,0.03258693686377152,0.02266332439419108,4.986648647131157E-4,3.4313507125005517E-4,4.364529473278915E-4,-6.922957795161503,-6.338259737017194,-6.2777007515453125,-9.087419614974209,-9.795950455641854,-9.18363855623343,0.19004534687943186,0.7328483409276868,0.575160833564195,0.41594314033093865,0.5278632478632479,0.0020964360587002098,0.0015439512584385215,0.001792114695340502,0.8,0.0,0.7,0.0,0.0
HOMFA,LA083089-0044,332,1,-0.003040844972881783,0.0048323576481896875,0.0017915126753079045,0.003616019659036974,0.001881393323030767,7.634985149012518E-4,0.0014342353997789609,-7.958094524893884,-8.8099636238689,-7.973513556173877,-7.604141109751785,-8.281532352087584,-7.792036995351675,0.014628008296757556,0.32964276224400546,0.12931052295245588,0.008815466480126783,0.12036234977856274,0.12037037037037036,0.005914145600221025,0.09814814814814815,0.8888888888888888,0.6666666666666666,0.1,0.0,0.2
HOMFA,LA083089-0044,650,0,-0.003040844972881783,0.0048323576481896875,0.0017915126753079045,0.003616019659036974,0.0016246265249798162,6.491536433914537E-4,0.0012344373723444711,-7.958094524893884,-8.8099636238689,-7.973513556173877,-8.88107122773215,-8.483627162843923,-8.288021868824519,0.014628008296757556,0.4203896332169965,0.12931052295245588,0.008815466480126783,0.12036234977856274,0.12037037037037036,0.004504323461186348,0.09814814814814815,0.8888888888888888,0.6666666666666666,0.1,0.0,0.2
HOMFA,FBIS3-9311,439,0,-0.0020439739928633186,0.010718630857981665,0.008674656865118348,0.009901041260836338,4.325302409981947E-4,4.517606799698525E-5,2.775885717977109E-4,-7.071883381475722,-8.271840334340856,-7.1776458060308235,-11.085102444901569,-11.85451594010338,-11.220985664736528,0.47810440179647073,0.4231691097563046,0.24617881765481772,0.09897227298748415,0.24367296918767506,0.003875968992248062,0.0,0.0032679738562091504,0.7,0.0,0.0,0.0,0.0
HOMFA,AP890228-0135,151,0,-0.004611613369782998,0.010292027072862005,0.005680413703079005,0.007986220387970503,2.2233542483173836E-5,6.246566981977157E-5,4.2349606151472695E-5,-7.0747556951023665,-7.804699133994799,-7.286678702231998,-12.154144233703633,-11.671140021051807,-11.79857903970984,0.05444829056302841,0.3534685766963114,0.18492299349664573,0.05215156981749388,0.12698305837171645,0.0,2.8560269983043783E-4,0.0,0.6,0.0,0.04,0.0,0.0
HOMFA,AP890228-0135,156,1,-0.004611613369782998,0.010292027072862005,0.005680413703079005,0.008447381724948804,0.00255150317709665,0.001638674967511232,0.0021863718932624825,-7.0747556951023665,-7.804699133994799,-7.23000491282893,-7.81442440161216,-8.372587663879719,-7.931758407720984,0.05444829056302841,0.23757094541937462,0.18492299349664573,0.05215156981749388,0.1269765712918253,0.015461585005520986,0.011051671434106696,0.017660256410256408,0.6,0.4,0.04,0.04,0.0
HOMFA,GX062-64-5997432,770,1,-6.468095970954635E-4,0.008672084732182362,0.0080252751350869,0.008542722812763269,0.0016599181620902469,0.0036348261247391633,0.0020548997546200303,-7.336003685007287,-8.475799827981078,-7.323274575436718,-7.8048473208169264,-9.039195918292789,-7.672428822953782,0.8636330825526296,0.38770680889883735,0.05186929223913978,0.04694876300140125,0.05517818177913569,0.004484612969068928,0.04726890756302521,0.004483737939620293,0.45454545454545453,0.0,0.0,0.0,0.07142857142857142
HOMFA,AP880908-0152,194,0,-0.009890387843134323,0.01203452690054101,0.0021441390574066846,0.007089332978973847,0.0019335257611583767,6.891759976229751E-4,0.001311350879390676,-6.890002152403994,-8.76872246792003,-7.409832787734166,-8.649773725047778,-9.159274354167618,-8.77460844198984,0.01006667507460629,0.25841576519746373,0.2753988792601834,0.01107817516476152,0.17200672673013293,0.024132730015082957,0.0037404841692245594,0.020297897196261683,0.8888888888888888,0.25,0.16,0.0,0.08333333333333333
HOMFA,FR940831-2-00152,417,0,-0.011252094023763228,0.01571035306928227,0.00445825904551904,0.011209515459776977,5.081651260883892E-6,4.5395516371795984E-6,4.864811411402174E-6,-6.676804893239186,-8.223986107707013,-6.97603834421547,-12.189874297836534,-12.302682309118428,-12.233482607434873,0.007810686037289049,-1.0,0.33452089848740785,0.03247458576663032,0.21338340321087612,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0
HOMFA,AP890927-0033,119,1,-0.0021148138237417867,0.011408446605102714,0.009293632781360927,0.010562521075606,7.787269971346947E-4,9.145440388514614E-4,8.330538138214014E-4,-7.166132970755795,-7.369800429232676,-7.045363089207947,-8.51036940920996,-8.51664015362061,-8.459744132741129,0.4354931251038938,0.8077832223296393,0.24659757631029855,0.1446893061943493,0.29703303303303297,0.002506265664160401,0.008405176710433943,0.002849002849002849,0.6,0.0,0.16,0.0,0.08333333333333333
HOMFA,LA060390-0136,438,0,-0.003629298551558424,0.010757246386998409,0.0071279478354399845,0.009305526966375039,3.299407591323407E-4,8.052566707860609E-4,5.200671237938288E-4,-7.466504473889636,-8.371453380598718,-7.395890244051742,-9.37385122606803,-8.116011667490737,-8.258668451890381,0.20949648709471214,0.6665057273760582,0.198197554079907,0.08509485800808199,0.17964937825878977,0.0,0.011498623786759381,0.0,0.5,0.0,0.1,0.0,0.0
HOMFA,AP891107-0244,189,1,5.700590572367721E-4,0.009198908420675327,0.009768967477912099,0.009426932043570035,2.7333279755621046E-4,3.199182167343794E-4,2.919669652274781E-4,-7.876856516590217,-7.217819789338952,-7.341051370283685,-9.968917828704495,-9.649226700487098,-9.795621626424925,0.8319785008022625,0.7523205171467773,0.1392032614788033,0.17839388611156387,0.19371022600038357,0.0,0.0015981277622345092,0.0,0.4,0.0,0.16,0.0,0.0
HOMFA,FT922-5274,327,0,-0.0012630833819164962,0.012508156241192211,0.011245072859275713,0.012002922888425614,6.640948628098761E-5,1.737896464993898E-4,1.0936155036834847E-4,-6.898512222470667,-8.005634140397845,-7.000315783976897,-11.471991725098576,-10.171105621399583,-10.731182311350619,0.8000917917521517,0.45432606847685336,0.36470201632458765,0.16340189565450272,0.35483131424991887,0.0,8.576329331046312E-4,0.0,0.8,0.0,0.5,0.0,0.0
HOMFA,AP891208-0225,169,0,-0.002301928782284233,0.010794416938723702,0.008492488156439472,0.009643452547581588,8.028758542988359E-4,4.4983763378250903E-4,6.263567440406724E-4,-6.843177229889295,-7.699718218818996,-7.048482677348756,-10.146622762782904,-11.134776966647976,-10.450502300126402,0.2635048002891265,0.3610164308451139,0.17602997953146043,0.1521181400905292,0.20473033046904454,0.005,0.0017771653568657499,0.005,0.8888888888888888,0.0,0.2,0.0,0.0
HOMFA,GX263-35-6742201,723,0,-0.006221226512163308,0.011950480875843966,0.005729254363680657,0.010084112922194974,1.6657679941981332E-4,2.991609518929354E-4,2.0635204516174992E-4,-6.868596090528873,-7.878153994904078,-7.038829478942624,-10.21350002763625,-9.323870466139844,-9.839911603485396,0.050260993266784966,0.38125106283362453,0.1761019645694677,0.05401141015217901,0.18488532765359827,0.0,0.002216020750589722,0.0,0.7,0.0,0.05,0.0,0.0
HOMFA,WTX055-B12-189,526,0,-6.729152889579015E-5,0.006453758443625804,0.006386466914730014,0.0064066543733987515,0.003620401641465934,2.5272124857584163E-4,0.0012630253664428692,-7.5772345638322935,-9.263753482247925,-7.224494881382544,-5.621170308617832,-8.283223460932469,-6.674245351537663,0.9867212360407522,-1.0,0.04539027702540026,0.13391608391608392,0.05756559301682299,0.14285714285714285,0.0033444816053511705,0.08333333333333333,0.625,1.0,0.0,0.0,0.0
HOMFA,GX181-71-0463042,799,0,-0.001343935267959976,0.005188371296966836,0.003844436029006861,0.004919584243374841,0.0034581334001690138,0.0032080329308383296,0.0034081133063028775,-7.610203879621914,-7.6192687797280625,-7.52585517555058,-8.630709868747774,-7.7525390787225525,-8.075750486979782,0.4886488231650197,0.8802578294696914,0.10009113189693952,0.05510508654858501,0.11028987667245864,0.041666666666666664,0.08055555555555555,0.05,0.8333333333333334,0.25,0.2,0.0,0.0
HOMFA,GX237-83-3259184,754,2,0.0032199825621579076,0.013547550271735447,0.016767532833893352,0.01451354504038282,0.0029130354545509056,0.004159520328617977,0.0032869809167710273,-7.380134498184403,-7.009289167118435,-6.985931946192201,-7.6337486772629655,-7.203863146690945,-7.455540124081654,0.3647218746620883,0.4354683886432509,0.13605661224706464,0.26036761651470763,0.1528729440494146,0.06277056277056277,0.12326886538609379,0.06387921022067362,0.5,0.6666666666666666,0.35,0.05,0.08333333333333333
HOMFA,AP880420-0258,187,0,1.952284301596511E-4,0.007410203370944007,0.007605431801103657,0.007488294743007867,5.672665416597184E-4,4.2543372487252075E-4,5.105334149448393E-4,-7.311434437733951,-7.772674888825208,-7.388762557019303,-9.740599435234383,-9.926764870113912,-9.768501587138635,0.950455122066846,0.33273208698131673,0.10181604465739491,0.13714195042558067,0.2061032474968409,0.0016891891891891893,0.0016478087130261045,0.0023584905660377358,0.8,0.25,0.08,0.0,0.07692307692307693
HOMFA,AP880215-0223,134,0,0.0032732040949907636,0.017014026556008095,0.02028723065099886,0.018650628603503475,2.6324428745575943E-4,0.003085589932345584,0.001674417109900672,-7.383157030703631,-6.728320378672283,-6.465329716596184,-11.065528086866145,-7.318369741599961,-7.791740688294824,0.5420643994219567,0.17647825366857636,0.3373628691983122,0.3586716861064951,0.3800240543769955,0.0,0.05500483921536553,0.0,0.8,0.0,0.36,0.0,0.08333333333333333
HOMFA,AP880215-0223,135,0,0.0032732040949907636,0.017014026556008095,0.02028723065099886,0.018323308194004403,0.002039930076601506,0.0027604362055497723,0.0023281325281808126,-7.383157030703631,-6.728320378672283,-6.489772775131792,-9.82005667638117,-9.082968124659477,-9.360952707694663,0.5420643994219567,0.23839063894995838,0.3373628691983122,0.3586716861064951,0.392454640822068,0.02222222222222222,0.024399946026534575,0.02222222222222222,0.8,0.2,0.36,0.0,0.07142857142857142
HOMFA,AP880215-0223,198,0,0.0032732040949907636,0.017014026556008095,0.02028723065099886,0.018650628603503475,0.0018870969744487255,0.003180776595585977,0.002533936785017351,-7.383157030703631,-6.728320378672283,-6.465329716596184,-10.579828181543284,-9.480062708005532,-9.614404960418955,0.5420643994219567,0.20868208925947568,0.3373628691983122,0.3586716861064951,0.3800240543769955,0.027777777777777776,0.040852355638941,0.022727272727272728,0.8,0.25,0.36,0.08,0.07692307692307693
