doc,query,pq_q_recall,pq_q_ap,q_weight_perc,pq_q_results_jacc,pq_q_results_cosine,pq_results_ap,q_results_ap,pq_results_prec,q_results_prec
LA071390-0053,320,0.0,0.0,0.0,0.0,0.9903287635770464,0.0,0.023809523809523808,0.0,0.1
LA061489-0087,662,0.0,0.0,0.0,0.0,0.9911086866627298,0.0392156862745098,0.041176470588235294,0.2,0.2
FT943-13239,366,0.0,0.0,0.0,0.0,0.983019432255214,0.0,0.05968414301747634,0.0,0.7
LA061090-0221,370,0.3333333333333333,0.05555555555555555,0.10344827586206896,0.0,0.9839268814921865,0.0,0.002976190476190476,0.0,0.1
LA050390-0240,666,0.3333333333333333,0.1111111111111111,0.11764705882352941,0.05263157894736842,0.9915469476717048,0.0,0.0,0.0,0.0
LA102689-0143,601,0.0,0.0,0.0,0.0,0.9854046581135516,0.0,0.32,0.0,0.3
LA071590-0193,363,0.0,0.0,0.0,0.0,0.9878540829970027,0.0,0.0763888888888889,0.0,0.2
LA120890-0010,636,0.3333333333333333,0.1111111111111111,0.09876543209876543,0.0,0.9914711961542533,0.0,0.03015873015873016,0.0,0.2
LA120890-0010,654,0.0,0.0,0.0,0.0,0.9797661450020042,0.0,0.13840155945419105,0.0,0.8
LA120890-0010,383,0.0,0.0,0.0,0.0,0.990866643380925,0.00684931506849315,0.008806262230919765,0.1,0.2
FT921-14761,422,0.0,0.0,0.0,0.0,0.9924885136301099,0.0,0.01589912280701754,0.0,0.3
FT921-14761,328,0.0,0.0,0.0,0.0,0.9924950624414847,0.0,0.0,0.0,0.0
FT921-14761,647,0.0,0.0,0.0,0.0,0.9941517053030198,0.0,0.08232323232323233,0.0,0.4
LA051489-0205,315,0.0,0.0,0.0,0.0,0.9812913353656636,0.0,0.0,0.0,0.0
FT933-15380,626,0.0,0.0,0.0,0.0,0.9923299260285844,0.0,0.06018518518518518,0.0,0.3
FT933-15380,446,0.0,0.0,0.0,0.0,0.9923036050121367,0.02194787379972565,0.039368998628257885,0.5,0.8
FR941207-1-00023,411,0.0,0.0,0.0,0.0,0.9775097893494694,0.0,0.1111111111111111,0.0,0.3
FR941207-1-00023,304,0.3333333333333333,0.08333333333333333,0.0967741935483871,0.0,0.9871212743686731,0.0,0.002976190476190476,0.0,0.2
FR941207-1-00023,407,0.0,0.0,0.0,0.0,0.9792740655297874,0.0,0.08027544351073763,0.0,0.7
FR941207-1-00023,347,0.0,0.0,0.0,0.0,0.9835664817357768,0.0,0.0013157894736842105,0.0,0.1
LA032989-0060,389,0.0,0.0,0.0,0.0,0.988439017875527,0.01752577319587629,0.0006443298969072165,0.4,0.1
FT921-5609,688,0.0,0.0,0.0,0.0,0.9893483039883526,0.006211180124223602,0.0,0.1,0.0
FBIS4-2353,362,0.5,0.25,0.14285714285714285,0.1111111111111111,0.992587937649708,0.20512820512820512,0.11858974358974358,0.8,0.5
FBIS4-2353,682,0.0,0.0,0.0,0.0,0.9921554586549651,0.0,0.09369918699186992,0.0,0.5
FT931-16191,394,0.0,0.0,0.0,0.0,0.9936159849590805,0.0,0.07352941176470588,0.0,0.2
FT943-7580,651,0.0,0.0,0.0,0.0,0.9886775525635714,0.0,0.0,0.0,0.0
FT943-7580,640,0.0,0.0,0.0,0.0,0.9855113899653071,0.0,0.09597637504614248,0.0,0.5
FT943-7580,627,0.6666666666666666,0.5,0.2777777777777778,0.0,0.9921914842372719,0.0,0.0,0.0,0.0
FBIS4-35578,438,0.5,0.5,0.23529411764705882,0.0,0.9874875396197133,0.0019267822736030828,0.0058491604734379294,0.1,0.3
FBIS4-35578,395,1.0,1.0,0.23529411764705882,0.0,0.9912367395976589,0.003442879499217528,0.003923541247484909,0.2,0.3
FT943-13263,370,0.0,0.0,0.0,0.0,0.9838303882787871,0.0,0.002976190476190476,0.0,0.1
FT943-13263,700,0.0,0.0,0.0,0.0,0.9857800345692317,0.0,0.0,0.0,0.0
FBIS4-6232,325,0.0,0.0,0.0,0.0,0.958466675103408,0.0,0.02023809523809524,0.0,0.2
FT924-8113,389,0.0,0.0,0.0,0.0,0.9853977012102525,0.022207903780068726,0.0006443298969072165,0.6,0.1
FT924-8113,373,0.0,0.0,0.0,0.0,0.9872853879896236,0.0,0.16053391053391056,0.0,0.7
FT924-8113,330,0.6666666666666666,0.5,0.2830188679245283,0.0,0.9887008359452392,0.0,0.011666666666666665,0.0,0.2
FBIS4-62259,332,0.6666666666666666,0.21666666666666667,0.20512820512820512,0.0,0.978994687269249,0.000562429696287964,0.0,0.1,0.0
FBIS4-62259,434,0.0,0.0,0.0,0.0,0.9896967082345771,0.002881844380403458,0.022374319564521294,0.1,0.8
FBIS3-59251,378,0.0,0.0,0.0,0.0,0.9928631811006478,0.0,0.0,0.0,0.0
WTX099-B24-354,503,0.5,0.125,0.10256410256410256,0.0,0.8470131650051591,0.0,0.030122655122655124,0.0,0.3
WTX101-B11-76,480,0.0,0.0,0.0,0.0,0.9850573877167653,0.0,0.0,0.0,0.0
WTX016-B14-3,500,0.5,0.16666666666666666,0.1388888888888889,0.0,0.9806995027333534,0.029493087557603687,0.005376344086021505,0.3,0.1
WTX018-B20-194,537,0.3333333333333333,0.1111111111111111,0.12903225806451613,0.0,0.9749577646902455,0.0,0.046,0.0,0.3
WTX026-B08-107,507,0.0,0.0,0.0,0.0,0.9137495962395102,0.0,0.007352941176470588,0.0,0.1
WTX024-B42-140,525,0.0,0.0,0.0,0.0,0.9565169689960071,0.0,0.03780487804878049,0.0,0.3
WTX024-B42-140,541,0.3333333333333333,0.041666666666666664,0.08196721311475409,0.0,0.8685565955390128,0.005376344086021506,0.01347926267281106,0.2,0.7
WTX057-B41-159,453,1.0,1.0,0.22,0.1111111111111111,0.9784651766346022,0.016504854368932037,0.0637424872861766,0.3,0.7
WTX089-B39-68,483,0.0,0.0,0.0,0.0,0.4020682210409093,0.0,0.0,0.0,0.0
WTX081-B02-21,454,0.0,0.0,0.0,0.0,0.9702258012086152,0.011326530612244897,0.027142857142857142,0.3,0.4
WTX054-B01-194,454,0.5,0.5,0.2,0.0,0.9628332505102418,0.01,0.027142857142857142,0.2,0.4
WTX076-B01-163,530,0.0,0.0,0.0,0.1111111111111111,0.9907055180220327,0.01868279569892473,0.055769969278033786,0.4,0.8
WTX032-B12-153,530,0.0,0.0,0.0,0.0,0.9075503588429447,0.008064516129032258,0.055769969278033786,0.1,0.8
WTX095-B42-140,477,0.0,0.0,0.0,0.0,0.9300874481753999,0.05,0.0,0.1,0.0
WTX100-B38-46,474,0.0,0.0,0.0,0.0,0.7588667980054217,0.0,0.0,0.0,0.0
WTX007-B23-168,537,0.3333333333333333,0.16666666666666666,0.15151515151515152,0.0,0.9691483674606194,0.0,0.046,0.0,0.3
WTX103-B08-129,495,0.0,0.0,0.0,0.0,0.979772891980916,0.0019267822736030828,0.0068278435330458445,0.1,0.5
WTX055-B20-171,511,0.0,0.0,0.0,0.0,0.9732408881759144,0.00101010101010101,0.047053872053872056,0.1,0.8
WTX005-B32-89,502,0.0,0.0,0.0,0.0,0.9236255433303557,0.0,0.010288065843621397,0.0,0.2
WTX005-B32-89,549,0.25,0.125,0.16666666666666666,0.0,0.9644924430299299,0.008174386920980926,0.011307901907356949,0.4,0.6
WTX075-B17-172,503,0.0,0.0,0.0,0.0,0.969493925072949,0.0787878787878788,0.030122655122655124,0.3,0.3
WTX089-B35-206,515,0.0,0.0,0.0,0.0,0.5344168289432537,0.0,0.029268292682926828,0.0,0.2
WTX038-B09-325,484,0.0,0.0,0.0,0.0,0.9307848268312758,0.0,0.05,0.0,0.2
WTX069-B10-201,495,0.0,0.0,0.0,0.0,0.9624355116276567,0.0019267822736030828,0.0068278435330458445,0.1,0.5
WTX081-B24-154,495,0.0,0.0,0.0,0.05263157894736842,0.9829551356912585,0.0024084778420038534,0.0068278435330458445,0.2,0.5
WTX012-B01-13,518,0.0,0.0,0.0,0.0,0.9574765123124828,0.0,0.0,0.0,0.0
WTX075-B46-114,524,0.0,0.0,0.0,0.0,0.9619688135821574,0.23869614512471657,0.0,0.9,0.0
WTX042-B24-60,549,0.25,0.0625,0.10256410256410256,0.0,0.9453065697472431,0.003503308680420397,0.011307901907356949,0.2,0.6
WTX082-B28-250,544,0.5,0.1,0.08108108108108109,0.0,0.8699847410163978,0.02294728591024887,0.026299480697628844,0.8,0.9
WTX005-B27-138,549,0.25,0.25,0.1590909090909091,0.05263157894736842,0.9530431219381844,0.004541326067211625,0.011307901907356949,0.3,0.6
WTX094-B13-165,547,0.0,0.0,0.0,0.0,0.9692200113288526,0.04861111111111111,0.004513888888888889,0.7,0.2
WTX033-B18-207,530,0.0,0.0,0.0,0.0,0.9543490882837949,0.008064516129032258,0.055769969278033786,0.1,0.8
WTX026-B17-307,490,0.0,0.0,0.0,0.0,0.9699927395112409,0.0,0.04527712724434036,0.0,0.5
WTX091-B03-478,493,0.0,0.0,0.0,0.0,0.9359892718084957,0.0,0.0,0.0,0.0
WTX027-B07-9,525,0.5,0.0625,0.06666666666666667,0.0,0.9670149046594249,0.0,0.03780487804878049,0.0,0.3
WTX091-B18-4,493,0.0,0.0,0.0,0.0,0.937543477569005,0.03425925925925925,0.0,0.3,0.0
WTX091-B19-93,517,0.3333333333333333,0.08333333333333333,0.12244897959183673,0.1111111111111111,0.9858712758104985,0.05930555555555555,0.041666666666666664,0.5,0.3
WTX091-B19-93,477,0.0,0.0,0.0,0.0,0.9236133190973078,0.0,0.0,0.0,0.0
WTX003-B06-129,550,0.0,0.0,0.0,0.0,0.9773164612130864,0.0,0.08069444444444444,0.0,0.6
WTX018-B45-20,493,0.0,0.0,0.0,0.0,0.9413629842722053,0.0,0.0,0.0,0.0
WTX004-B09-278,530,0.0,0.0,0.0,0.0,0.983838634209357,0.020967741935483872,0.055769969278033786,0.3,0.8
WTX077-B26-141,547,0.0,0.0,0.0,0.0,0.9794498646332317,0.006944444444444444,0.004513888888888889,0.1,0.2
WTX075-B46-126,537,0.0,0.0,0.0,0.17647058823529413,0.9793656706395719,0.192,0.046,0.6,0.3
WTX033-B27-117,530,0.0,0.0,0.0,0.0,0.9703759882370708,0.0,0.055769969278033786,0.0,0.8
WTX098-B02-3,493,0.0,0.0,0.0,0.0,0.9410812417301638,0.0,0.0,0.0,0.0
WTX098-B38-283,462,0.6666666666666666,0.21666666666666667,0.17777777777777778,0.0,0.8629781185436145,0.05555555555555555,0.0,0.2,0.0
WTX020-B20-176,509,0.0,0.0,0.0,0.0,0.9573089820434555,0.007142857142857143,0.04808673469387755,0.1,0.7
WTX015-B32-32,495,0.0,0.0,0.0,0.0,0.9832535407532185,0.0019267822736030828,0.0068278435330458445,0.1,0.5
WTX082-B47-85,517,0.0,0.0,0.0,0.0,0.9488868302856595,0.16666666666666666,0.041666666666666664,1.0,0.3
WTX008-B25-3,519,0.0,0.0,0.0,0.0,0.9862810343627086,0.011185682326621923,0.011092468307233407,0.2,0.4
WTX029-B30-527,499,0.0,0.0,0.0,0.0,0.9614903929826472,0.0,0.6666666666666666,0.0,0.2
WTX004-B02-400,513,1.0,0.16666666666666666,0.08571428571428572,0.0,0.9833304959806553,0.04482758620689655,0.0059865900383141765,0.4,0.2
WTX020-B26-197,459,0.3333333333333333,0.1111111111111111,0.11538461538461539,0.25,0.9888609235751877,0.0,0.07816537467700257,0.0,0.5
WTX014-B31-489,550,0.0,0.0,0.0,0.0,0.9723862082622535,0.0,0.08069444444444444,0.0,0.6
WTX046-B34-91,471,0.0,0.0,0.0,0.0,0.8811732254576156,0.0,0.125,0.0,0.1
WTX045-B28-110,476,0.5,0.125,0.1111111111111111,0.0,0.9748056915121655,0.09468085106382979,0.035334346504559265,0.9,0.4
WTX052-B12-194,527,0.0,0.0,0.0,0.0,0.955450730883582,0.0,0.09316009557945043,0.0,0.9
WTX089-B12-407,475,0.0,0.0,0.0,0.0,0.924224635036444,0.0,0.006913580246913581,0.0,0.2
WTX053-B35-467,457,0.0,0.0,0.0,0.0,0.6779569578149197,0.002898550724637681,0.001610305958132045,0.1,0.1
WTX072-B20-153,549,0.0,0.0,0.0,0.0,0.9476965052360721,0.0027247956403269754,0.011307901907356949,0.1,0.6
WTX093-B38-193,548,0.0,0.0,0.0,0.0,0.4405005822694603,0.0,0.8333333333333333,0.0,0.2
WTX093-B38-193,472,0.0,0.0,0.0,0.0,0.42279275678876244,0.0,0.0524904214559387,0.0,0.3
WTX017-B49-75,502,0.5,0.0625,0.07407407407407407,0.0,0.9632463436777153,0.0,0.010288065843621397,0.0,0.2
WTX032-B45-230,494,0.0,0.0,0.0,0.0,0.9868218168038975,0.005128205128205128,0.020113960113960112,0.1,0.6
WTX095-B05-293,467,0.25,0.25,0.2702702702702703,0.17647058823529413,0.9501508348114344,0.05,0.024642857142857143,0.5,0.4
WTX035-B24-76,495,0.0,0.0,0.0,0.0,0.9437204594586042,0.019267822736030827,0.0068278435330458445,1.0,0.5
WTX077-B24-251,494,0.0,0.0,0.0,0.0,0.8929443254911493,0.0,0.020113960113960112,0.0,0.6
WTX035-B22-303,519,0.0,0.0,0.0,0.0,0.9843582640910189,0.013422818791946308,0.011092468307233407,0.2,0.4
WTX060-B05-184,548,0.3333333333333333,0.3333333333333333,0.25,0.0,0.9595440547841767,0.0,0.8333333333333333,0.0,0.2
WTX102-B11-388,479,0.0,0.0,0.0,0.0,0.9009935806445137,0.0,0.06699346405228758,0.0,0.5
WTX020-B20-34,537,0.3333333333333333,0.16666666666666666,0.1388888888888889,0.05263157894736842,0.9832372038090891,0.15488888888888888,0.046,0.6,0.3
WTX014-B11-321,462,0.0,0.0,0.0,0.0,0.35176115374828265,0.0,0.0,0.0,0.0
WTX037-B32-293,534,0.25,0.25,0.2463768115942029,0.0,0.7622636895698832,0.0,0.0,0.0,0.0
WTX086-B44-254,544,0.0,0.0,0.0,0.0,0.8625014338209732,0.003968253968253968,0.026299480697628844,0.2,0.9
WTX049-B50-20,519,0.0,0.0,0.0,0.0,0.9598491740965382,0.006711409395973154,0.011092468307233407,0.1,0.4
WTX064-B48-196,452,0.0,0.0,0.0,0.0,0.9845263284972146,0.0,0.02932672449401074,0.0,0.8
WTX064-B48-196,451,0.5,0.5,0.29411764705882354,0.25,0.9857314340935603,0.18409090909090908,0.27204184704184703,0.5,0.8
WTX051-B26-13,454,0.5,0.5,0.21428571428571427,0.1111111111111111,0.9848698381507857,0.03785714285714285,0.027142857142857142,0.6,0.4
WTX014-B31-524,550,0.0,0.0,0.0,0.0,0.9654174322072525,0.0,0.08069444444444444,0.0,0.6
WTX055-B12-189,526,1.0,0.16666666666666666,0.10638297872340426,0.0,0.942560853757063,0.0,0.004081632653061225,0.0,0.1
WTX005-B48-79,549,0.25,0.125,0.15384615384615385,0.0,0.9565009694305542,0.011301414298689505,0.011307901907356949,0.6,0.6
WTX078-B32-69,537,0.0,0.0,0.0,0.0,0.9541530210363961,0.0,0.046,0.0,0.3
WTX102-B22-133,547,0.5,0.5,0.175,0.0,0.9689924257521872,0.06180555555555556,0.004513888888888889,0.9,0.2
WTX059-B09-72,481,0.0,0.0,0.0,0.0,0.9642381117501082,0.03225806451612903,0.1923963133640553,0.1,0.7
WTX075-B39-322,504,0.3333333333333333,0.06666666666666667,0.09433962264150944,0.0,0.9747261900691266,0.0,0.17824074074074073,0.0,0.5
WTX089-B19-268,491,0.0,0.0,0.0,0.0,0.9476957350743226,0.047619047619047616,0.0,0.1,0.0
WTX047-B39-305,457,0.0,0.0,0.0,0.0,0.6535763296797951,0.004830917874396135,0.001610305958132045,0.1,0.1
WTX018-B14-145,452,0.0,0.0,0.0,0.0,0.9771368842894916,0.0055762081784386614,0.02932672449401074,0.2,0.8
WTX019-B40-24,537,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.05263157894736842,0.9772520688082132,0.0,0.046,0.0,0.3
WTX091-B17-152,478,1.0,0.14285714285714285,0.08888888888888889,0.0,0.9077133180642705,0.0,0.0,0.0,0.0
WTX097-B15-21,541,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.0,0.8195476853926402,0.013882488479262673,0.01347926267281106,0.7,0.7
